Channel 0
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1637720168, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.6243859529, 0.5279080868, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1680122018, 0.3974446952, 0.2905420959, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.3960804045, 0.4120760858, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.4386963546, 0.5200084448, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1968048215, 0.4389473796, 0.1558465958, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.3274956644, 0.5216709375, 0.0216864124, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.4421668351, 0.4134984314, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0582019091, 0.5647794008, 0.4325803816, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.3805007339, 0.5663499236, 0.3216726780, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.3152114451, 0.9565114975, 0.5192213058, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.6214308739, 0.2674863636, 0.0288336240, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000

Channel 1
0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0357147455, 0.0000000000, 0.0000000000, 0.0523973443, 0.0523973443, 0.0523973443
0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0000000000, 0.0000000000, 0.2812696993, 0.2194646001, 0.0523973443, 0.0523973443
0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0000000000, 0.0000000000, 0.4741144180, 0.1640498638, 0.0523973443, 0.0523973443
0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0383488387, 0.0000000000, 0.0000000000, 0.3470423222, 0.0523973443, 0.0523973443, 0.0523973443
0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0000000000, 0.0000000000, 0.4449332356, 0.4206268787, 0.0523973443, 0.0523973443, 0.0523973443
0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0000000000, 0.0000000000, 0.4836383760, 0.3556991518, 0.0523973443, 0.0523973443, 0.0523973443
0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0418609641, 0.0000000000, 0.0457596369, 0.4676712751, 0.0806459635, 0.0523973443, 0.0523973443, 0.0523973443
0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0000000000, 0.0000000000, 0.1899590492, 0.3787061870, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443
0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0000000000, 0.0000000000, 0.3133058250, 0.2494972944, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443
0.0523973443, 0.0523973443, 0.0523973443, 0.0480071865, 0.0000000000, 0.0264868289, 0.5458030105, 0.2004623711, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443
0.0523973443, 0.0523973443, 0.0523973443, 0.3394380510, 0.7344924808, 0.8552591801, 0.7403268814, 0.0726993382, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443
0.0523973443, 0.0523973443, 0.0523973443, 0.3932652175, 0.5571267605, 0.4703013003, 0.3605258763, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443, 0.0523973443

Channel 2
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.3088290691, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.3636667132, 0.8068542480, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1260657609, 1.0410386324, 0.9224373102, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.3556234837, 1.1262571812, 0.4504285455, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.7495661974, 1.1381832361, 0.1808699965, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0087529570, 1.1473209858, 1.1618282795, 0.0280983597, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.4546324611, 1.1952205896, 0.7356179357, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.7253822684, 1.1642513275, 0.2981575131, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0906598568, 1.2237297297, 0.0448769927, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.2470447719, 1.2547625303, 1.1356863976, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.6366432309, 1.0126703978, 0.4937659502, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.1222318411, 0.4123377204, 0.3804553747, 0.1185299456, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000

Channel 3
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1080148816, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.3751210570, 0.1199019328, 0.2502972186, 0.1372717619, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0733559579, 0.2987370789, 0.0467065573, 0.2860991657, 0.0840286314, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.2904507816, 0.2942814231, 0.0000000000, 0.1966819167, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.3555782139, 0.3062217534, 0.2393670827, 0.2863371372, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1158666760, 0.3067499101, 0.0235773865, 0.2657402158, 0.2387863100, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.2477181405, 0.3521368802, 0.0455159396, 0.2516124249, 0.0179723874, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.3338443339, 0.2783331573, 0.0000000000, 0.1163999513, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0256490298, 0.3307071924, 0.2043040544, 0.0816812739, 0.1541455686, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.2715537250, 0.4213418663, 0.1600495279, 0.3669692278, 0.1155724451, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.3580054045, 0.5780233741, 0.7019969225, 0.5551445484, 0.0119998306, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1196305230, 0.2478727400, 0.1352771670, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000

Channel 4
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0551806800, 0.4969726503, 0.3385941684, 0.0521674119, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.6277960539, 0.7758255601, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.8903620243, 0.5918453336, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1754738837, 0.8047317266, 0.2331568152, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.6208621860, 0.9367954135, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.9203851223, 0.8385668993, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1781592518, 0.8943022490, 0.2984472811, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.5351948142, 0.8920494914, 0.0086213769, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.8792419434, 0.8880978823, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0758185834, 0.9690119624, 0.7196434140, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.2957906127, 0.5989415050, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0881044790, 0.0230459943, 0.1186050028, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000

Channel 5
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1419470608, 0.4800709784, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.9204754829, 1.2054774761, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0293471552, 1.4661788940, 0.8269863129, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.3912784159, 1.4025384188, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0802377462, 1.5713549852, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0610461198, 1.5407322645, 1.1598422527, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.4073587358, 1.5187329054, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0138438940, 1.5514521599, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.5349540710, 1.3265490532, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.2336656898, 1.6769803762, 0.5589239597, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.4541525841, 1.2559372187, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.3378053308, 0.3502016068, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000

